tau,tau_prime,method,trial,timestep,cos_sim,n_left,n_right,n_indifferent,n_incomparable,n_attempts
0.2,0.0,bt_laplace_bald_random,2,14,0.6397716489618096,,,,,
0.2,0.0,bt_laplace_bald_random,2,15,0.6189826818239305,,,,,
0.2,0.0,bt_laplace_bald_random,2,16,0.7311448183968429,,,,,
0.2,0.0,bt_laplace_bald_random,2,17,0.6732255123206533,,,,,
0.2,0.0,bt_laplace_bald_random,2,18,0.7446800350346083,,,,,
0.2,0.0,bt_laplace_bald_random,2,19,0.6761239509338126,,,,,
0.2,0.0,bt_laplace_bald_random,2,20,0.5956045784710673,,,,,
0.2,0.0,bt_laplace_bald_random,2,21,0.674048750102768,,,,,
0.2,0.0,bt_laplace_bald_random,2,22,0.7057564276925219,,,,,
0.2,0.0,bt_laplace_bald_random,2,23,0.7078210270033879,,,,,
0.2,0.0,bt_laplace_bald_random,2,24,0.7000949276373408,,,,,
0.2,0.0,bt_laplace_bald_random,2,25,0.764539951888963,,,,,
0.2,0.0,bt_laplace_bald_random,2,26,0.776550699538725,,,,,
0.2,0.0,bt_laplace_bald_random,2,27,0.7859665803432798,,,,,
0.2,0.0,bt_laplace_bald_random,2,28,0.8050543952431571,,,,,
0.2,0.0,bt_laplace_bald_random,2,29,0.803815013845982,,,,,
0.2,0.0,bt_laplace_bald_random,2,30,0.7736482101525936,,,,,
0.2,0.0,bt_laplace_bald_random,2,-1,0.7736482101525936,12.0,17.0,1.0,0.0,30.0
0.2,0.0,bt_laplace_bald_random,3,1,0.6392557765459795,,,,,
0.2,0.0,bt_laplace_bald_random,3,2,0.7068216286699283,,,,,
0.2,0.0,bt_laplace_bald_random,3,3,0.6853920566645871,,,,,
0.2,0.0,bt_laplace_bald_random,3,4,0.7594887763236825,,,,,
0.2,0.0,bt_laplace_bald_random,3,5,0.7454319943705471,,,,,
0.2,0.0,bt_laplace_bald_random,3,6,0.6724420857598988,,,,,
0.2,0.0,bt_laplace_bald_random,3,7,0.6687919018750268,,,,,
0.2,0.0,bt_laplace_bald_random,3,8,0.5514227849940628,,,,,
0.2,0.0,bt_laplace_bald_random,3,9,0.36658970580614036,,,,,
0.2,0.0,bt_laplace_bald_random,3,10,0.48413094691896835,,,,,
0.2,0.0,bt_laplace_bald_random,3,11,0.5499543957763892,,,,,
0.2,0.0,bt_laplace_bald_random,3,12,0.45871645653941645,,,,,
0.2,0.0,bt_laplace_bald_random,3,13,0.4500817009790147,,,,,
0.2,0.0,bt_laplace_bald_random,3,14,0.5397955490287684,,,,,
0.2,0.0,bt_laplace_bald_random,3,15,0.5293840193860571,,,,,
0.2,0.0,bt_laplace_bald_random,3,16,0.5429690679700928,,,,,
0.2,0.0,bt_laplace_bald_random,3,17,0.5764842810735419,,,,,
0.2,0.0,bt_laplace_bald_random,3,18,0.6104415847119984,,,,,
0.2,0.0,bt_laplace_bald_random,3,19,0.6000561008835814,,,,,
0.2,0.0,bt_laplace_bald_random,3,20,0.6090233933441002,,,,,
0.2,0.0,bt_laplace_bald_random,3,21,0.6127255748109625,,,,,
0.2,0.0,bt_laplace_bald_random,3,22,0.637945798870883,,,,,
0.2,0.0,bt_laplace_bald_random,3,23,0.6839878189376021,,,,,
0.2,0.0,bt_laplace_bald_random,3,24,0.6875508685891675,,,,,
0.2,0.0,bt_laplace_bald_random,3,25,0.7064076112802938,,,,,
0.2,0.0,bt_laplace_bald_random,3,26,0.6985665459454606,,,,,
0.2,0.0,bt_laplace_bald_random,3,27,0.7205980569379616,,,,,
0.2,0.0,bt_laplace_bald_random,3,28,0.703404767792025,,,,,
0.2,0.0,bt_laplace_bald_random,3,29,0.7186295276417198,,,,,
0.2,0.0,bt_laplace_bald_random,3,30,0.6940830455443234,,,,,
0.2,0.0,bt_laplace_bald_random,3,-1,0.6940830455443234,13.0,15.0,2.0,0.0,30.0
0.2,0.0,bt_laplace_bald_random,4,1,0.6441581587149752,,,,,
0.2,0.0,bt_laplace_bald_random,4,2,0.5835960118096852,,,,,
0.2,0.0,bt_laplace_bald_random,4,3,0.8442116060883481,,,,,
0.2,0.0,bt_laplace_bald_random,4,4,0.6764422411627063,,,,,
0.2,0.0,bt_laplace_bald_random,4,5,0.4185369782584264,,,,,
0.2,0.0,bt_laplace_bald_random,4,6,0.4776786792962563,,,,,
0.2,0.0,bt_laplace_bald_random,4,7,0.4193669606890321,,,,,
0.2,0.0,bt_laplace_bald_random,4,8,0.44891209582546154,,,,,
0.2,0.0,bt_laplace_bald_random,4,9,0.5355640423406124,,,,,
0.2,0.0,bt_laplace_bald_random,4,10,0.4740522577686681,,,,,
0.2,0.0,bt_laplace_bald_random,4,11,0.4959131189685507,,,,,
0.2,0.0,bt_laplace_bald_random,4,12,0.3241149965946392,,,,,
0.2,0.0,bt_laplace_bald_random,4,13,0.40006002419880626,,,,,
0.2,0.0,bt_laplace_bald_random,4,14,0.3770134027703537,,,,,
0.2,0.0,bt_laplace_bald_random,4,15,0.3768758218390866,,,,,
0.2,0.0,bt_laplace_bald_random,4,16,0.3584167392807937,,,,,
0.2,0.0,bt_laplace_bald_random,4,17,0.3695365434891497,,,,,
0.2,0.0,bt_laplace_bald_random,4,18,0.3159769639976947,,,,,
0.2,0.0,bt_laplace_bald_random,4,19,0.3734130471726972,,,,,
0.2,0.0,bt_laplace_bald_random,4,20,0.39784054103416316,,,,,
0.2,0.0,bt_laplace_bald_random,4,21,0.43190550587791227,,,,,
0.2,0.0,bt_laplace_bald_random,4,22,0.488714051720874,,,,,
0.2,0.0,bt_laplace_bald_random,4,23,0.514120795140161,,,,,
0.2,0.0,bt_laplace_bald_random,4,24,0.47343158525011864,,,,,
0.2,0.0,bt_laplace_bald_random,4,25,0.5205238057084601,,,,,
0.2,0.0,bt_laplace_bald_random,4,26,0.5556306939228051,,,,,
0.2,0.0,bt_laplace_bald_random,4,27,0.6475067228307309,,,,,
0.2,0.0,bt_laplace_bald_random,4,28,0.6628600199143299,,,,,
0.2,0.0,bt_laplace_bald_random,4,29,0.6702128094703289,,,,,
0.2,0.0,bt_laplace_bald_random,4,30,0.6149657476642727,,,,,
0.2,0.0,bt_laplace_bald_random,4,-1,0.6149657476642727,13.0,17.0,0.0,0.0,30.0
0.2,0.0,bt_laplace_bald_left,0,1,0.6460503247456645,,,,,
0.2,0.0,bt_laplace_bald_left,0,2,0.4344063756849239,,,,,
0.2,0.0,bt_laplace_bald_left,0,3,0.36409725188261943,,,,,
0.2,0.0,bt_laplace_bald_left,0,4,0.5065927298224353,,,,,
0.2,0.0,bt_laplace_bald_left,0,5,0.7167983384192015,,,,,
0.2,0.0,bt_laplace_bald_left,0,6,0.7747710170602372,,,,,
0.2,0.0,bt_laplace_bald_left,0,7,0.8264772359069892,,,,,
0.2,0.0,bt_laplace_bald_left,0,8,0.887800706479098,,,,,
0.2,0.0,bt_laplace_bald_left,0,9,0.8771889598734682,,,,,
0.2,0.0,bt_laplace_bald_left,0,10,0.882685643268929,,,,,
0.2,0.0,bt_laplace_bald_left,0,11,0.7855077839855602,,,,,
0.2,0.0,bt_laplace_bald_left,0,12,0.7802700283209971,,,,,
0.2,0.0,bt_laplace_bald_left,0,13,0.7876749709125281,,,,,
0.2,0.0,bt_laplace_bald_left,0,14,0.7376671688605448,,,,,
0.2,0.0,bt_laplace_bald_left,0,15,0.7718694665907426,,,,,
0.2,0.0,bt_laplace_bald_left,0,16,0.7217092536881163,,,,,
0.2,0.0,bt_laplace_bald_left,0,17,0.7196949106565853,,,,,
0.2,0.0,bt_laplace_bald_left,0,18,0.7551330082062792,,,,,
0.2,0.0,bt_laplace_bald_left,0,19,0.7343809938735963,,,,,
0.2,0.0,bt_laplace_bald_left,0,20,0.7258341483927695,,,,,
0.2,0.0,bt_laplace_bald_left,0,21,0.6404732614065406,,,,,
0.2,0.0,bt_laplace_bald_left,0,22,0.6876447137136785,,,,,
0.2,0.0,bt_laplace_bald_left,0,23,0.6483808214341633,,,,,
0.2,0.0,bt_laplace_bald_left,0,24,0.6431831166993968,,,,,
0.2,0.0,bt_laplace_bald_left,0,25,0.680699211149668,,,,,
0.2,0.0,bt_laplace_bald_left,0,26,0.6821360993740267,,,,,
0.2,0.0,bt_laplace_bald_left,0,27,0.6258673982732096,,,,,
0.2,0.0,bt_laplace_bald_left,0,28,0.5490483005348125,,,,,
0.2,0.0,bt_laplace_bald_left,0,29,0.6310339897057977,,,,,
0.2,0.0,bt_laplace_bald_left,0,30,0.6461006844151608,,,,,
0.2,0.0,bt_laplace_bald_left,0,-1,0.6461006844151608,11.0,19.0,0.0,0.0,30.0
0.2,0.0,bt_laplace_bald_left,1,1,0.6145793348002272,,,,,
0.2,0.0,bt_laplace_bald_left,1,2,0.6948983075606914,,,,,
0.2,0.0,bt_laplace_bald_left,1,3,0.5905382471177816,,,,,
0.2,0.0,bt_laplace_bald_left,1,4,0.3327133278360486,,,,,
0.2,0.0,bt_laplace_bald_left,1,5,0.46458108056928393,,,,,
0.2,0.0,bt_laplace_bald_left,1,6,0.4713668637233773,,,,,
0.2,0.0,bt_laplace_bald_left,1,7,0.5093183393012534,,,,,
0.2,0.0,bt_laplace_bald_left,1,8,0.49896895240580785,,,,,
0.2,0.0,bt_laplace_bald_left,1,9,0.5926578924062654,,,,,
0.2,0.0,bt_laplace_bald_left,1,10,0.575224805820884,,,,,
0.2,0.0,bt_laplace_bald_left,1,11,0.5387624595509458,,,,,
0.2,0.0,bt_laplace_bald_left,1,12,0.5716507200607542,,,,,
0.2,0.0,bt_laplace_bald_left,1,13,0.5746977038377846,,,,,
0.2,0.0,bt_laplace_bald_left,1,14,0.5876706875793011,,,,,
0.2,0.0,bt_laplace_bald_left,1,15,0.6004258846246064,,,,,
0.2,0.0,bt_laplace_bald_left,1,16,0.6022060675961206,,,,,
0.2,0.0,bt_laplace_bald_left,1,17,0.5845201359295312,,,,,
0.2,0.0,bt_laplace_bald_left,1,18,0.6015669849317437,,,,,
0.2,0.0,bt_laplace_bald_left,1,19,0.5941988081711812,,,,,
0.2,0.0,bt_laplace_bald_left,1,20,0.6228979442556661,,,,,
0.2,0.0,bt_laplace_bald_left,1,21,0.6041619955580555,,,,,
0.2,0.0,bt_laplace_bald_left,1,22,0.6178711764396675,,,,,
0.2,0.0,bt_laplace_bald_left,1,23,0.5916888687169815,,,,,
0.2,0.0,bt_laplace_bald_left,1,24,0.586191475946779,,,,,
0.2,0.0,bt_laplace_bald_left,1,25,0.6147493757273038,,,,,
0.2,0.0,bt_laplace_bald_left,1,26,0.6297878247428947,,,,,
0.2,0.0,bt_laplace_bald_left,1,27,0.5872306107840652,,,,,
0.2,0.0,bt_laplace_bald_left,1,28,0.5927560489411389,,,,,
0.2,0.0,bt_laplace_bald_left,1,29,0.5465816787135893,,,,,
0.2,0.0,bt_laplace_bald_left,1,30,0.5282849328748545,,,,,
0.2,0.0,bt_laplace_bald_left,1,-1,0.5282849328748545,11.0,14.0,5.0,0.0,30.0
0.2,0.0,bt_laplace_bald_left,2,1,0.5596336079380856,,,,,
0.2,0.0,bt_laplace_bald_left,2,2,0.6866167644038885,,,,,
0.2,0.0,bt_laplace_bald_left,2,3,0.6587420253810433,,,,,
0.2,0.0,bt_laplace_bald_left,2,4,0.35775662988688733,,,,,
0.2,0.0,bt_laplace_bald_left,2,5,0.6198002046166411,,,,,
0.2,0.0,bt_laplace_bald_left,2,6,0.7803545154024476,,,,,
0.2,0.0,bt_laplace_bald_left,2,7,0.7929152085074922,,,,,
0.2,0.0,bt_laplace_bald_left,2,8,0.7079184104875004,,,,,
0.2,0.0,bt_laplace_bald_left,2,9,0.615239585455998,,,,,
0.2,0.0,bt_laplace_bald_left,2,10,0.6959745251709761,,,,,
0.2,0.0,bt_laplace_bald_left,2,11,0.7454501174303338,,,,,
0.2,0.0,bt_laplace_bald_left,2,12,0.7473818088477701,,,,,
0.2,0.0,bt_laplace_bald_left,2,13,0.658085290883516,,,,,
0.2,0.0,bt_laplace_bald_left,2,14,0.6511047916915829,,,,,
0.2,0.0,bt_laplace_bald_left,2,15,0.7088596383660358,,,,,
0.2,0.0,bt_laplace_bald_left,2,16,0.7493457327685097,,,,,
0.2,0.0,bt_laplace_bald_left,2,17,0.7431179658475083,,,,,
0.2,0.0,bt_laplace_bald_left,2,18,0.7765154693722488,,,,,
0.2,0.0,bt_laplace_bald_left,2,19,0.6943497185902194,,,,,
0.2,0.0,bt_laplace_bald_left,2,20,0.6472894437527312,,,,,
0.2,0.0,bt_laplace_bald_left,2,21,0.6275273655505851,,,,,
0.2,0.0,bt_laplace_bald_left,2,22,0.6221707531973732,,,,,
0.2,0.0,bt_laplace_bald_left,2,23,0.6318002108505184,,,,,
0.2,0.0,bt_laplace_bald_left,2,24,0.6765660899786572,,,,,
0.2,0.0,bt_laplace_bald_left,2,25,0.6934936901240191,,,,,
0.2,0.0,bt_laplace_bald_left,2,26,0.7028636396935961,,,,,
0.2,0.0,bt_laplace_bald_left,2,27,0.6947848646259623,,,,,
0.2,0.0,bt_laplace_bald_left,2,28,0.7175249032197631,,,,,
0.2,0.0,bt_laplace_bald_left,2,29,0.7185776527652883,,,,,
0.2,0.0,bt_laplace_bald_left,2,30,0.7093429045165717,,,,,
0.2,0.0,bt_laplace_bald_left,2,-1,0.7093429045165717,16.0,13.0,1.0,0.0,30.0
0.2,0.0,bt_laplace_bald_left,3,1,0.4393929030454127,,,,,
0.2,0.0,bt_laplace_bald_left,3,2,0.6291992962675375,,,,,
0.2,0.0,bt_laplace_bald_left,3,3,0.6663293127896498,,,,,
0.2,0.0,bt_laplace_bald_left,3,4,0.6075079775696651,,,,,
0.2,0.0,bt_laplace_bald_left,3,5,0.5786111032737803,,,,,
0.2,0.0,bt_laplace_bald_left,3,6,0.6995386672322466,,,,,
0.2,0.0,bt_laplace_bald_left,3,7,0.8227153333787496,,,,,
0.2,0.0,bt_laplace_bald_left,3,8,0.807728683610347,,,,,
0.2,0.0,bt_laplace_bald_left,3,9,0.7730857841852614,,,,,
0.2,0.0,bt_laplace_bald_left,3,10,0.7841726568628288,,,,,
0.2,0.0,bt_laplace_bald_left,3,11,0.7848745169227523,,,,,
0.2,0.0,bt_laplace_bald_left,3,12,0.7919381831223159,,,,,
0.2,0.0,bt_laplace_bald_left,3,13,0.7923620382910486,,,,,
0.2,0.0,bt_laplace_bald_left,3,14,0.8067976812151283,,,,,
0.2,0.0,bt_laplace_bald_left,3,15,0.7908673575935381,,,,,
0.2,0.0,bt_laplace_bald_left,3,16,0.7771431244140015,,,,,
0.2,0.0,bt_laplace_bald_left,3,17,0.7747527316653929,,,,,
0.2,0.0,bt_laplace_bald_left,3,18,0.782136162492818,,,,,
0.2,0.0,bt_laplace_bald_left,3,19,0.7904493671738984,,,,,
0.2,0.0,bt_laplace_bald_left,3,20,0.7783882175092842,,,,,
0.2,0.0,bt_laplace_bald_left,3,21,0.8028202053186664,,,,,
0.2,0.0,bt_laplace_bald_left,3,22,0.787614332581708,,,,,
0.2,0.0,bt_laplace_bald_left,3,23,0.7958350681461112,,,,,
0.2,0.0,bt_laplace_bald_left,3,24,0.8200191356258697,,,,,
0.2,0.0,bt_laplace_bald_left,3,25,0.8248116164051638,,,,,
0.2,0.0,bt_laplace_bald_left,3,26,0.852134360342608,,,,,
0.2,0.0,bt_laplace_bald_left,3,27,0.8347135986006939,,,,,
0.2,0.0,bt_laplace_bald_left,3,28,0.8363966538575166,,,,,
0.2,0.0,bt_laplace_bald_left,3,29,0.8186599772086147,,,,,
0.2,0.0,bt_laplace_bald_left,3,30,0.81611851183349,,,,,
0.2,0.0,bt_laplace_bald_left,3,-1,0.81611851183349,16.0,13.0,1.0,0.0,30.0
0.2,0.0,bt_laplace_bald_left,4,1,0.6394844370834256,,,,,
0.2,0.0,bt_laplace_bald_left,4,2,0.7115250806766049,,,,,
0.2,0.0,bt_laplace_bald_left,4,3,0.5185983776346557,,,,,
0.2,0.0,bt_laplace_bald_left,4,4,0.10584052608806145,,,,,
0.2,0.0,bt_laplace_bald_left,4,5,0.38383791724682337,,,,,
0.2,0.0,bt_laplace_bald_left,4,6,0.34829738155491147,,,,,
0.2,0.0,bt_laplace_bald_left,4,7,0.30383062537372835,,,,,
0.2,0.0,bt_laplace_bald_left,4,8,0.30901879808703614,,,,,
0.2,0.0,bt_laplace_bald_left,4,9,0.3039238318617636,,,,,
0.2,0.0,bt_laplace_bald_left,4,10,0.26857357559117145,,,,,
0.2,0.0,bt_laplace_bald_left,4,11,0.2861750811173372,,,,,
0.2,0.0,bt_laplace_bald_left,4,12,0.2703203941361894,,,,,
0.2,0.0,bt_laplace_bald_left,4,13,0.3356959710367368,,,,,
0.2,0.0,bt_laplace_bald_left,4,14,0.39214267679229914,,,,,
0.2,0.0,bt_laplace_bald_left,4,15,0.3959204698780618,,,,,
0.2,0.0,bt_laplace_bald_left,4,16,0.35726273090456334,,,,,
0.2,0.0,bt_laplace_bald_left,4,17,0.36022195247837935,,,,,
0.2,0.0,bt_laplace_bald_left,4,18,0.41236937034115684,,,,,
0.2,0.0,bt_laplace_bald_left,4,19,0.40003830599660006,,,,,
0.2,0.0,bt_laplace_bald_left,4,20,0.35230163015353444,,,,,
0.2,0.0,bt_laplace_bald_left,4,21,0.3420552724667799,,,,,
0.2,0.0,bt_laplace_bald_left,4,22,0.3855266220790945,,,,,
0.2,0.0,bt_laplace_bald_left,4,23,0.39736661192810496,,,,,
0.2,0.0,bt_laplace_bald_left,4,24,0.38142023245930523,,,,,
0.2,0.0,bt_laplace_bald_left,4,25,0.38553788551020923,,,,,
0.2,0.0,bt_laplace_bald_left,4,26,0.3817008265288135,,,,,
0.2,0.0,bt_laplace_bald_left,4,27,0.3728198002122394,,,,,
0.2,0.0,bt_laplace_bald_left,4,28,0.34765389254513784,,,,,
0.2,0.0,bt_laplace_bald_left,4,29,0.35091491968750244,,,,,
0.2,0.0,bt_laplace_bald_left,4,30,0.3710950639317725,,,,,
0.2,0.0,bt_laplace_bald_left,4,-1,0.3710950639317725,17.0,12.0,1.0,0.0,30.0
