personID,num_Q,AorB,food,size_A,access_A,income_A,poverty_A,last_donation_A,dist_A,size_B,access_B,income_B,poverty_B,last_donation_B,dist_B,r,kappa,sy,sx,bt_pred
V6,5,A,1,2,2,4,0,11,2,4,2,3,0,0,3,0.28511233230136795,-0.2094967192009784,0.03780780655019478,0.24730452575117318,B
V6,6,A,0,2,2,1,4,0,0,0,1,2,2,11,3,0.4569352428878319,0.4569352428878319,0.4569352428878319,0.0,A
V6,7,B,1,0,0,0,4,7,2,3,0,2,2,5,1,0.4915276960097682,-0.2254571175098741,0.13303528924994706,0.35849240675982114,B
V6,8,A,1,3,0,1,4,4,2,2,0,1,1,7,0,0.2815190368775854,0.13028781067680636,0.2059034237771959,0.07561561310038951,A
V6,9,B,0,1,2,1,3,6,2,4,1,1,2,11,3,0.42169685189901096,-0.21967234852024176,0.1010122516893846,0.32068460020962636,B
V6,10,A,1,0,2,3,0,12,0,3,1,4,0,6,0,0.38440098528002054,-0.2569682151392322,0.06371638507039418,0.32068460020962636,B
V6,11,A,1,3,2,5,0,2,3,4,2,3,0,2,3,0.17392445129271997,-0.17392445129271997,0.0,0.17392445129271997,B
V6,12,A,0,3,1,2,2,6,1,0,2,4,1,0,0,0.4887264364551888,0.3527076377701888,0.4207170371126888,0.0680093993425,A
V6,13,B,1,4,0,4,1,6,1,0,2,0,4,10,1,0.7210503786837885,0.13410855520854853,0.42757946694616855,0.29347091173761997,A
V6,14,B,0,3,1,1,3,7,2,4,0,3,1,5,3,0.3079395553289892,0.0941498218559049,0.20104468859244706,0.10689486673654215,A
V6,15,A,1,3,1,4,1,5,2,1,0,5,1,1,3,0.3153139250936732,0.3153139250936732,0.3153139250936732,0.0,A
V6,16,A,1,2,2,2,3,10,2,2,1,4,0,12,0,0.27185534748952633,0.1206241212887473,0.19623973438913683,0.07561561310038951,A
V6,17,A,1,4,1,0,2,12,0,0,1,0,3,9,1,0.4983901258432479,0.43238442114947867,0.4653872734963633,0.033002852346884604,A
V6,18,A,1,4,0,1,1,10,1,3,2,3,1,3,1,0.23432763687733044,0.1135212657081095,0.17392445129271997,0.06040318558461047,A
V6,19,B,0,3,2,5,1,0,0,0,0,0,0,1,2,0.6572802126319557,0.32213228985106634,0.489706251241511,0.16757396139044467,A
V6,20,A,1,4,2,4,1,7,0,1,2,3,1,0,0,0.3541993924877153,0.2871698079315374,0.32068460020962636,0.033514792278088956,A
V6,21,A,0,0,2,2,3,5,0,0,2,3,0,12,3,0.245946768969327,0.245946768969327,0.245946768969327,0.0,A
V6,22,A,1,2,0,5,1,3,1,1,2,5,0,5,2,0.23810871121823196,0.11730234004901102,0.1777055256336215,0.06040318558461047,A
V6,23,B,1,0,2,3,0,6,0,3,2,4,0,8,3,0.4676228121382996,-0.17374638828095312,0.14693821192867323,0.32068460020962636,B
V6,24,A,1,2,1,3,1,9,0,1,0,2,2,9,1,0.2414219107040156,0.1083866214540686,0.1749042660790421,0.0665176446249735,A
V6,25,A,0,4,2,4,1,7,0,1,0,2,1,5,0,0.4481173703504147,0.314058201238059,0.38108778579423686,0.06702958455617786,A
V6,26,A,0,3,0,0,5,9,3,3,2,0,3,8,2,0.16421669682857445,-0.032205287441036054,0.06600570469376921,0.09821099213480525,B
V6,27,B,1,3,0,5,0,2,1,4,2,1,1,1,2,0.3721678803305877,-0.2965522672301981,0.03780780655019478,0.3343600737803929,B
V6,28,B,1,3,1,4,1,3,2,1,0,2,2,7,0,0.4196393762688415,0.06834327626193751,0.2439913262653895,0.17564805000345202,A
V6,29,A,1,4,2,5,0,6,2,0,2,1,3,2,1,0.6984549996493727,0.1567039342429643,0.42757946694616855,0.2708755327032042,A
V6,30,B,0,4,1,3,0,2,0,2,0,0,6,2,1,0.5803606237311586,-0.016762358099990042,0.2817991328155843,0.2985614909155743,B
V6,31,A,1,2,2,3,0,12,3,1,2,2,1,12,3,0.17341251136151564,0.04037722211156862,0.10689486673654214,0.0665176446249735,A
V6,32,B,0,4,1,2,3,4,3,4,2,4,1,4,0,0.27666030169283656,-0.010589723192942505,0.13303528924994704,0.14362501244288953,B
V6,33,B,1,0,2,5,1,1,1,3,0,3,1,9,0,0.4859251769006095,-0.3651188057313885,0.0604031855846105,0.425521991315999,B
V6,34,A,1,3,2,1,3,6,0,1,2,2,3,2,2,0.3229201388515627,0.3229201388515627,0.3229201388515627,0.0,A
V6,35,B,1,0,2,0,1,1,3,0,1,3,0,9,2,0.20155662852365136,0.1259410154232618,0.16374882197345658,0.03780780655019478,A
V6,36,A,1,2,1,2,2,10,2,0,2,1,2,6,3,0.31531392509367323,0.18788115495288485,0.25159754002327905,0.06371638507039419,A
V6,37,B,1,2,0,2,2,2,1,3,1,2,2,1,1,0.13709645952884736,-0.13709645952884736,0.0,0.13709645952884736,B
V6,38,B,0,0,1,2,3,12,1,1,2,1,4,11,1,0.20361410415382086,-0.20361410415382086,0.0,0.20361410415382086,B
V6,39,B,1,1,1,0,5,8,1,4,0,0,3,7,2,0.45469970424589556,-0.18666949617335715,0.1340151040362692,0.32068460020962636,B
V6,40,A,1,3,2,0,0,1,0,2,0,4,0,2,2,0.37697283453389785,0.37697283453389785,0.37697283453389785,0.0,A
V6,41,B,1,2,1,1,1,12,3,4,1,0,6,8,0,0.5257422071361805,-0.5257422071361805,0.0,0.5257422071361805,B
V6,42,B,1,2,0,3,1,2,0,3,1,3,0,10,2,0.2457149249761215,-0.02847799408157324,0.10861846544727413,0.13709645952884736,B
V6,43,A,0,1,0,4,0,9,3,1,0,0,0,5,2,0.17186697566255046,-0.17186697566255046,0.0,0.17186697566255046,B
V6,44,A,0,0,0,0,0,5,0,0,0,3,0,10,2,0.1761599899346563,0.1761599899346563,0.1761599899346563,0.0,A
V6,45,B,1,2,0,5,1,10,2,2,1,1,4,5,3,0.30107712549550947,-0.2254615123951199,0.03780780655019478,0.2632693189453147,B
V7,1,A,0,3,2,2,3,0,0,4,2,2,0,12,0,0.37936557651244185,0.33357640043569003,0.35647098847406594,0.022894588038375907,A
V7,2,B,1,2,0,4,0,1,0,0,1,5,1,7,0,0.3324810436316026,-0.02981327611288989,0.15133388375935636,0.18114715987224622,B
V7,3,A,0,1,1,3,0,4,1,0,0,4,1,12,1,0.3398872200371458,0.22344295216344473,0.2816650861002953,0.05822213393685052,A
V7,4,A,0,4,1,2,0,6,2,1,1,3,1,2,0,0.20214984129066374,-0.03549748435871357,0.08332617846597509,0.11882366282468865,B
V7,5,B,0,2,2,5,1,4,1,3,1,2,3,8,2,0.36679265378785286,0.00026045585861478315,0.18352655482323382,0.18326609896461904,A
V7,6,B,1,0,0,1,2,2,0,3,1,5,0,0,1,0.39692347977153297,-0.04689562921735199,0.17501392527709048,0.2219095544944425,B
V7,7,B,0,3,1,3,1,7,1,4,0,2,0,5,2,0.24898492670538858,0.11330939303910392,0.18114715987224625,0.06783776683314233,A
V7,8,A,1,2,1,3,1,10,3,1,0,4,0,12,1,0.24898492670538858,0.24898492670538858,0.24898492670538858,0.0,A
V7,9,B,0,2,2,1,0,1,0,3,2,3,1,6,1,0.1861534617867188,0.023920017836265905,0.10503673981149235,0.08111672197522644,A
V7,10,A,1,2,1,1,2,1,0,0,0,5,0,6,2,0.4194800383990357,0.4194800383990357,0.4194800383990357,0.0,A
V7,11,B,1,1,2,4,0,2,1,3,1,1,3,4,0,0.41760861131916027,-0.11115703056053078,0.15322579037931475,0.26438282093984555,B
V7,12,B,1,2,0,4,1,7,1,3,2,1,4,4,1,0.5327894314381396,-0.5327894314381396,0.0,0.5327894314381396,B
V7,13,B,0,1,0,1,1,2,0,0,0,3,0,0,1,0.14070231512084022,0.08010078623300211,0.11040155067692117,0.030300764443919055,A
V7,14,A,0,1,2,1,0,1,2,4,0,3,0,7,3,0.43472093801937106,0.29735340978911556,0.3660371739042433,0.06868376411512775,A
V7,15,A,0,2,1,1,2,6,2,2,1,5,1,11,3,0.1925437024500376,0.1925437024500376,0.1925437024500376,0.0,A
V7,16,A,1,0,0,3,1,7,3,1,0,4,0,6,1,0.11090951854803334,0.03481957802736245,0.0728645482876979,0.038044970260335445,A
V7,17,B,0,1,1,4,0,11,2,0,1,2,1,2,0,0.24675499067455692,-0.2009658145978051,0.022894588038375907,0.223860402636181,B
V7,18,A,1,3,2,1,2,1,3,4,0,4,1,12,0,0.5375482213401148,0.49175904526336295,0.5146536333017389,0.022894588038375935,A
V7,19,A,1,2,0,0,6,5,3,4,0,4,1,1,3,0.4560710320522321,0.2432896221230522,0.34968032708764213,0.10639070496458995,A
V7,20,A,0,4,2,2,2,12,1,3,2,2,3,12,0,0.08111672197522644,-0.03532754589847463,0.022894588038375907,0.05822213393685054,B
V7,21,A,1,0,2,2,0,10,2,3,1,1,1,4,0,0.35537563166997854,-0.10952557979918712,0.12292502593539571,0.23245060573458282,B
V7,22,A,1,3,2,2,3,7,2,2,2,1,0,10,0,0.2576545508656535,0.22836972216395873,0.2430121365148061,0.014642414350847371,A
V7,23,B,1,0,2,5,0,2,3,2,2,3,1,5,2,0.17874728538117565,-0.08784499204941845,0.0454511466658786,0.13329613871529705,B
V7,24,B,0,0,0,2,2,11,0,0,0,0,5,9,1,0.23425199495616542,-0.23425199495616542,0.0,0.23425199495616542,B
V7,25,A,1,2,1,2,1,6,1,3,0,4,0,2,2,0.293928105500155,0.12693587164772693,0.21043198857394096,0.08349611692621405,A
V7,26,A,1,1,2,0,5,11,3,2,0,0,2,1,1,0.5949148639393143,0.24611804342337193,0.4205164536813431,0.17439841025797115,A
V7,27,A,0,1,2,4,1,8,0,1,0,4,0,7,3,0.3192225680296015,0.2889218035856824,0.30407218580764195,0.015150382221959524,A
V7,28,A,1,2,2,5,0,7,1,0,0,3,1,9,1,0.40944695503000755,0.23443302975291708,0.3219399923914623,0.08750696263854524,A
V7,29,A,0,4,1,4,0,0,1,1,0,4,1,9,1,0.38618436398500977,0.26974009611130867,0.3279622300481592,0.05822213393685055,A
V7,30,B,1,0,0,1,1,1,2,0,1,1,4,9,0,0.41879448552162357,-0.1763883699702711,0.12120305777567623,0.2975914277459473,B
V7,31,B,0,1,1,1,3,7,3,4,1,2,2,0,0,0.24760098795654234,-0.10187189138114655,0.0728645482876979,0.17473643966884445,B
V7,32,B,1,1,1,2,2,10,0,0,1,2,3,6,0,0.14171825086306455,-0.09592907478631275,0.0228945880383759,0.11882366282468865,B
V7,33,B,1,4,0,4,1,0,0,0,1,2,1,0,3,0.24378820679059407,-0.060631502483586786,0.09157835215350364,0.1522098546370904,B
V7,34,B,1,3,2,2,1,8,0,4,1,0,1,5,2,0.22055558934134492,0.025294462529446525,0.12292502593539573,0.0976305634059492,A
V7,35,A,0,2,0,1,4,1,2,4,0,1,0,1,2,0.27867771182415396,0.18709935967065033,0.23288853574740215,0.045789176076751814,A
V7,36,A,0,2,1,5,1,12,0,0,0,3,0,11,3,0.2713715468726523,0.18250112502534382,0.22693633594899806,0.04443521092365424,A
V7,37,A,1,1,2,1,1,0,0,4,2,1,0,6,3,0.21780819138373544,0.08044066315347997,0.1491244272686077,0.06868376411512774,A
V7,38,B,0,1,1,5,0,3,3,3,2,5,1,12,0,0.36328977594663386,-0.09058289595136232,0.13635343999763577,0.2269363359489981,B
V7,39,B,1,4,1,4,1,0,0,3,2,2,3,10,0,0.4430525327687627,-0.09425571225282028,0.1743984102579712,0.2686541225107915,B
V7,40,A,1,2,2,4,1,4,2,1,1,4,0,12,1,0.32524480568629843,0.32524480568629843,0.32524480568629843,0.0,A
V7,41,A,1,0,2,2,2,11,2,1,1,3,0,11,0,0.2769062961983201,0.23111712012156824,0.25401170815994417,0.02289458803837592,A
V7,42,B,1,0,0,2,3,11,1,2,0,0,5,10,3,0.20666865487410715,-0.20666865487410715,0.0,0.20666865487410715,B
V7,43,B,1,3,1,2,2,9,1,1,0,3,0,0,1,0.4361543242343317,0.16344744423906016,0.29980088423669593,0.13635343999763577,A
V7,44,A,1,4,0,0,3,5,1,1,0,5,0,0,0,0.3923141487897138,0.24081032657011847,0.31656223767991615,0.07575191110979768,A
V7,45,B,1,0,1,4,1,7,2,0,0,0,6,11,2,0.533206881910876,-0.1661537722644083,0.18352655482323382,0.34968032708764213,B
